Review,isPositive,id,Review_bigram,Review_Tokens
joke messag film due bad bad bad american boi scene drop ship credit start give star scene pretti impress rest complet wast time film,FALSE,9825,joke messag film due bad bad bad american boi scene drop ship credit start give star scene pretti impress rest complet wast time film,joke|messag|film|due|bad|bad|bad|american|boi|scene|drop|ship|credit|start|give|star|scene|pretti|impress|rest|complet|wast|time|film
difficult break horribl dont peopl son god,FALSE,9826,difficult break horribl dont peopl son god,difficult|break|horribl|dont|peopl|son|god
iv wouldnt leav worst tast nice child dont,FALSE,9827,iv wouldnt leav worst tast nice child dont,iv|wouldnt|leav|worst|tast|nice|child|dont
studi war american histori class read book war challeng read wow amaz book book love hate charact time hard enjoi book compar read watch movi couldnt finish left lot book didnt charact realiz late hour includ book disappoint movi read book dont size page worth descript stori told read book,FALSE,9828,studi war american histori class read book war challeng read wow amaz book no book love hate charact time hard enjoi book compar read watch movi couldnt finish left lot book didnt charact realiz late hour includ book disappoint movi read book dont size page worth descript stori told read book never,studi|war|american|histori|class|read|book|war|challeng|read|wow|amaz|book|book|love|hate|charact|time|hard|enjoi|book|compar|read|watch|movi|couldnt|finish|left|lot|book|didnt|charact|realiz|late|hour|includ|book|disappoint|movi|read|book|dont|size|page|worth|descript|stori|told|read|book
book writer list publish compani wast monei,FALSE,9829,book writer list publish compani wast monei,book|writer|list|publish|compani|wast|monei
read love heard book friend dai decid bui didnt bore main charact dont im think love main charact nice stupid romanc charact dont wast monei,FALSE,9830,read love heard book friend dai decid bui didnt bore main charact dont im think love main charact nice stupid not romanc charact dont wast monei,read|love|heard|book|friend|dai|decid|bui|didnt|bore|main|charact|dont|im|think|love|main|charact|nice|stupid|romanc|charact|dont|wast|monei
experi similar amaz product,FALSE,9831,experi similar amaz product,experi|similar|amaz|product
im loos shoot im game mention imposs guess game magic fun rent guess wouldnt,FALSE,9832,im loos shoot im game not mention imposs guess game magic fun rent guess wouldnt,im|loos|shoot|im|game|mention|imposs|guess|game|magic|fun|rent|guess|wouldnt
review coupl week ago add book suppos ill publish,FALSE,9833,review coupl week ago add book suppos ill publish,review|coupl|week|ago|add|book|suppos|ill|publish
movi isnt kid scene origin rip player tape stick leav player brother dont kid check box edit,FALSE,9834,movi isnt kid scene origin rip player tape stick leav player brother dont kid check box edit,movi|isnt|kid|scene|origin|rip|player|tape|stick|leav|player|brother|dont|kid|check|box|edit
make cheaper wait arriv pai ship charg your bui brand,FALSE,9835,make cheaper no wait arriv pai ship charg your bui brand,make|cheaper|wait|arriv|pai|ship|charg|your|bui|brand
recent trip purchas disappoint dai call confus purchas hand serv confus sell info dollar citi citi figur experi iv chang,FALSE,9836,recent trip purchas disappoint dai call confus not purchas hand serv confus sell info dollar citi citi figur experi iv chang,recent|trip|purchas|disappoint|dai|call|confus|purchas|hand|serv|confus|sell|info|dollar|citi|citi|figur|experi|iv|chang
mom time didnt time class purchas video disappoint lack inform watch video friend take class share inform learn concept learn expect learn actual comput graphic cool materi didnt,FALSE,9837,mom time didnt time class purchas video disappoint lack inform watch video friend take class share inform learn concept learn expect learn actual comput graphic cool materi didnt,mom|time|didnt|time|class|purchas|video|disappoint|lack|inform|watch|video|friend|take|class|share|inform|learn|concept|learn|expect|learn|actual|comput|graphic|cool|materi|didnt
forget season season stupid deal,FALSE,9838,forget season season stupid deal,forget|season|season|stupid|deal
wrong book titl author book list wrong pictur worth cost return word,FALSE,9839,wrong book titl author book list wrong pictur not worth cost return word,wrong|book|titl|author|book|list|wrong|pictur|worth|cost|return|word
book wast time read person touch book fan dont hope read dai displai detail,FALSE,9840,book wast time read not person not touch book fan dont hope read dai displai detail,book|wast|time|read|person|touch|book|fan|dont|hope|read|dai|displai|detail
bui product hold remov creat account person comput instal bui daughter love creat share share stuck account dont account potenti mess save game bad id bui copi famili comput hous,FALSE,9841,bui product hold remov creat account person comput instal bui daughter love creat share share no stuck account dont account potenti mess save game bad id bui copi famili comput hous,bui|product|hold|remov|creat|account|person|comput|instal|bui|daughter|love|creat|share|share|stuck|account|dont|account|potenti|mess|save|game|bad|id|bui|copi|famili|comput|hous
track light track he he he bui cd singl light,FALSE,9842,track light track he he he bui cd singl light,track|light|track|he|he|he|bui|cd|singl|light
save monei dont wast bui junk idea poor bought gift husband excit quickli frustrat disappoint adjust trash qualiti black brand poor qualiti,FALSE,9843,save monei dont wast bui junk idea poor bought gift husband excit quickli frustrat disappoint never adjust never trash qualiti black brand poor qualiti,save|monei|dont|wast|bui|junk|idea|poor|bought|gift|husband|excit|quickli|frustrat|disappoint|adjust|trash|qualiti|black|brand|poor|qualiti
card camera issu messag take pictur card messag power camera fine purchas card messag shoot continu fill camera card isnt class advertis,FALSE,9844,card camera issu messag take pictur card messag power camera fine purchas card not messag shoot continu fill camera card isnt class advertis,card|camera|issu|messag|take|pictur|card|messag|power|camera|fine|purchas|card|messag|shoot|continu|fill|camera|card|isnt|class|advertis
bought book song learn guitar plai jame song bui book guitar song song guitar happi purchas paid dollar learn song didnt product star guess review,FALSE,9845,bought book song learn guitar plai jame song bui book guitar song song guitar not happi purchas paid dollar learn song not didnt product star guess review,bought|book|song|learn|guitar|plai|jame|song|bui|book|guitar|song|song|guitar|happi|purchas|paid|dollar|learn|song|didnt|product|star|guess|review
book perfect beauti talent fantast stori found book write style read sort situat dai bore read book finish book line wall make read dont wast monei,FALSE,9846,not book perfect beauti talent fantast stori found not book write style read sort situat dai bore read book finish book line wall make read dont wast monei,book|perfect|beauti|talent|fantast|stori|found|book|write|style|read|sort|situat|dai|bore|read|book|finish|book|line|wall|make|read|dont|wast|monei
claim review call dont call leg human,FALSE,9847,claim review call dont call leg not human,claim|review|call|dont|call|leg|human
forward releas disc defect miss episod read review amazon bui product,FALSE,9848,forward releas disc defect miss episod read review amazon bui product,forward|releas|disc|defect|miss|episod|read|review|amazon|bui|product
dvd fail babi doesnt person stori light watch light ill stick,FALSE,9849,dvd fail babi doesnt person stori light watch light ill stick,dvd|fail|babi|doesnt|person|stori|light|watch|light|ill|stick
job fine time appar pop plug base couldnt plug anymor plug push base save monei item job bui father own qualiti price,FALSE,9850,job not fine time appar pop plug base couldnt plug anymor plug push base save monei item job bui father own qualiti price,job|fine|time|appar|pop|plug|base|couldnt|plug|anymor|plug|push|base|save|monei|item|job|bui|father|own|qualiti|price
ridicul book enjoi review entertain found review individu care dont read,FALSE,9851,ridicul book enjoi review entertain found review individu not care dont read,ridicul|book|enjoi|review|entertain|found|review|individu|care|dont|read
pack receiv pair amazon told ship product satisfi dai amazon print amazon advertis advertis doesnt deliv amazon promis,FALSE,9852,pack receiv pair amazon told not ship product not satisfi dai amazon not print amazon not advertis not advertis doesnt deliv amazon promis,pack|receiv|pair|amazon|told|ship|product|satisfi|dai|amazon|print|amazon|advertis|advertis|doesnt|deliv|amazon|promis
librari book help your begin read dont wast anymor time read book sit youv complet read write luck,FALSE,9853,librari book help your begin read dont wast anymor time read book sit youv complet read not write luck,librari|book|help|your|begin|read|dont|wast|anymor|time|read|book|sit|youv|complet|read|write|luck
